num_of_agents,num_of_items,value_noise_ratio,algorithm,random_seed,utilitarian_value,egalitarian_value,egalitarian_utilitarian_ratio,max_envy,mean_envy,max_deficit,mean_deficit,runtime
25,250,0.2,utilitarian_matching,2,5.677520537844319,0.0,0.0,13.858424725822532,7.523043399138287,10.0,0.0,0.4917350999312475
25,250,0.2,utilitarian_matching,3,5.650096375700071,0.0,0.0,14.66798810703667,8.46343304726276,10.0,0.0,0.5110067999921739
25,250,0.2,utilitarian_matching,4,5.693735973081955,0.0,0.0,10.48951048951049,5.512447477304297,10.0,0.0,0.4988018000731244
25,250,0.2,iterated_maximum_matching_unadjusted,0,5.626134126964375,5.194805194805195,0.9233347583926322,0.0,0.0,0.0,0.0,2.0709867000114173
25,250,0.2,iterated_maximum_matching_unadjusted,1,5.718830864075346,5.321285140562249,0.9304847908668874,0.0,0.0,0.0,0.0,1.8437285999534647
25,250,0.2,iterated_maximum_matching_unadjusted,2,5.661241277537673,5.31062124248497,0.9380665797722008,0.0,0.0,0.0,0.0,1.677756999968551
25,250,0.2,iterated_maximum_matching_unadjusted,3,5.620880482132616,5.351833498513379,0.9521343703225018,0.0,0.0,0.0,0.0,1.6153228000039237
25,250,0.2,iterated_maximum_matching_unadjusted,4,5.666777717164944,5.284147557328016,0.9324783538486214,0.0,0.0,0.0,0.0,1.879929399932735
25,250,0.2,iterated_maximum_matching_adjusted,0,5.626134126964375,5.194805194805195,0.9233347583926322,0.0,0.0,0.0,0.0,1.9716950000729407
25,250,0.2,iterated_maximum_matching_adjusted,1,5.718830864075346,5.321285140562249,0.9304847908668874,0.0,0.0,0.0,0.0,2.07961269991938
25,250,0.2,iterated_maximum_matching_adjusted,2,5.661241277537673,5.31062124248497,0.9380665797722008,0.0,0.0,0.0,0.0,2.0034504000796005
25,250,0.2,iterated_maximum_matching_adjusted,3,5.620880482132616,5.351833498513379,0.9521343703225018,0.0,0.0,0.0,0.0,2.28732400003355
25,250,0.2,iterated_maximum_matching_adjusted,4,5.666777717164944,5.284147557328016,0.9324783538486214,0.0,0.0,0.0,0.0,2.22911670000758
25,250,0.2,round_robin,0,5.550220882822262,4.865938430983118,0.8767107712853422,0.0,0.0,0.0,0.0,0.0405964000383392
25,250,0.2,round_robin,1,5.626693644278674,5.094905094905095,0.9054882702003312,0.0,0.0,0.0,0.0,0.0398576000006869
25,250,0.2,round_robin,2,5.5730859641433845,5.084745762711865,0.9123752612872928,0.1002004008016026,0.0040080160320641,0.0,0.0,0.0385040000546723
25,250,0.2,round_robin,3,5.532901669638449,4.919678714859438,0.8891679282601306,0.0,0.0,0.0,0.0,0.0420694999629631
25,250,0.2,round_robin,4,5.58252969223158,5.005005005005005,0.8965478521269248,0.1001001001001,0.004004004004004,0.0,0.0,0.0405949000269174
25,250,0.2,bidirectional_round_robin,0,5.541970422367554,5.294705294705294,0.9553831744275844,0.0,0.0,0.0,0.0,0.0289489000570029
25,250,0.2,bidirectional_round_robin,1,5.622742946602815,5.23138832997988,0.9303979178241846,0.0,0.0,0.0,0.0,0.0284613000694662
25,250,0.2,bidirectional_round_robin,2,5.577215923144835,5.289421157684631,0.9483981309983198,0.0,0.0,0.0,0.0,0.0288192000007256
25,250,0.2,bidirectional_round_robin,3,5.50083146886319,5.205205205205205,0.9462578947689376,0.0,0.0,0.0,0.0,0.0301886999513953
25,250,0.2,bidirectional_round_robin,4,5.550617868880128,5.115346038114343,0.9215813732726652,0.0,0.0,0.0,0.0,0.030452600098215
25,250,0.2,almost_egalitarian_without_donation,0,5.64648700778402,4.609218436873747,0.8162984224562394,1.0020040080160326,0.2160380421808567,4.0,0.0,14.759250100003555
25,250,0.2,almost_egalitarian_without_donation,1,5.739794491898748,4.929577464788732,0.8588421539737056,0.7960199004975115,0.1558830076417632,3.0,0.0,14.295972599997183
25,250,0.2,almost_egalitarian_without_donation,2,5.685621609117399,4.914744232698094,0.8644163418854441,0.8032128514056227,0.0801648145504981,3.0,0.0,13.960068800020965
25,250,0.2,almost_egalitarian_without_donation,3,5.638325221615021,4.676616915422885,0.8294336938023119,1.2012012012012008,0.1673656356727382,3.0,0.0,14.66597129998263
25,250,0.2,almost_egalitarian_without_donation,4,5.691236791210269,4.814443329989969,0.8459397327177728,0.604838709677419,0.1161591055300782,4.0,0.0,14.024279200006276
25,250,0.2,almost_egalitarian_with_donation,0,5.647027784682166,4.609218436873747,0.8162202511870889,0.8016032064128256,0.0718181187888279,4.0,0.0,13.644086400046945
25,250,0.2,almost_egalitarian_with_donation,1,5.739706334248004,4.929577464788732,0.8588553451549692,1.0010010010010006,0.1839269796373505,3.0,0.0,14.022846500040032
25,250,0.2,almost_egalitarian_with_donation,2,5.685351161121276,4.914744232698094,0.8644574615385409,0.8032128514056227,0.0480610419648007,3.0,0.0,15.122823899961077
25,250,0.2,almost_egalitarian_with_donation,3,5.637345931557742,4.676616915422885,0.8295777786570243,0.9009009009009006,0.0678537194860509,3.0,0.0,13.557020600070246
25,250,0.2,almost_egalitarian_with_donation,4,5.690837021766661,4.814443329989969,0.8459991582214343,0.4012036108324981,0.0440682687422908,4.0,0.0,14.879843200091273
25,250,0.5,utilitarian_matching,0,6.520655180276472,0.0,0.0,11.811811811811811,5.210498746563162,10.0,0.0,0.3921487000770867
25,250,0.5,utilitarian_matching,1,6.590318119168609,0.0,0.0,10.18981018981019,4.631372268369306,10.0,0.0,0.3571554999798536
25,250,0.5,utilitarian_matching,2,6.528636204971316,0.0,0.0,12.039800995024876,5.412683882628076,10.0,0.0,0.3539278000826016
25,250,0.5,utilitarian_matching,3,6.461737433638643,0.0,0.0,12.012012012012011,6.42945654015686,10.0,0.0,0.4161000000312924
25,250,0.5,utilitarian_matching,4,6.540920570066454,0.0,0.0,12.487309644670052,5.999953070670484,10.0,0.0,0.3683909000828862
25,250,0.5,iterated_maximum_matching_unadjusted,0,6.465968727003027,5.917753259779338,0.9152152615687352,0.0,0.0,0.0,0.0,1.614758199895732
25,250,0.5,iterated_maximum_matching_unadjusted,1,6.518980662215905,5.964214711729622,0.914899893214638,0.0,0.0,0.0,0.0,1.6716255000792444
25,250,0.5,iterated_maximum_matching_unadjusted,2,6.470435364279337,6.075697211155378,0.938993571390397,0.0,0.0,0.0,0.0,2.2652496999362484
